"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Bristol Bay Borough, AK"	"02060"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	473	2114.2 (Unreliable)
	"Dillingham Census Area, AK"	"02070"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	11	678	1622.4 (Unreliable)
	"Dillingham Census Area, AK"	"02070"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	13	2701	481.3 (Unreliable)
	"Dillingham Census Area, AK"	"02070"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	26	3809	682.6
	"Dillingham Census Area, AK"	"02070"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	23	3664	627.7
	"Dillingham Census Area, AK"	"02070"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	33	4018	821.3
	"Dillingham Census Area, AK"	"02070"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	24	2698	889.5
	"Dillingham Census Area, AK"	"02070"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	32	1529	2092.9
	"Dillingham Census Area, AK"	"02070"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	51	806	6327.5
	"Dillingham Census Area, AK"	"02070"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	31	190	16315.8
	"Fairbanks North Star Borough, AK"	"02090"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	13	1399	929.2 (Unreliable)
	"Fairbanks North Star Borough, AK"	"02090"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	16	6983	229.1 (Unreliable)
	"Fairbanks North Star Borough, AK"	"02090"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	38	10456	363.4
	"Fairbanks North Star Borough, AK"	"02090"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	47	8146	577.0
	"Fairbanks North Star Borough, AK"	"02090"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	62	7020	883.2
	"Fairbanks North Star Borough, AK"	"02090"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	86	4517	1903.9
	"Fairbanks North Star Borough, AK"	"02090"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	56	1952	2868.9
	"Fairbanks North Star Borough, AK"	"02090"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	59	851	6933.0
	"Fairbanks North Star Borough, AK"	"02090"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	135	12592.6 (Unreliable)
	"Haines Borough, AK"	"02100"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	12	114	10526.3 (Unreliable)
	"Juneau Borough, AK"	"02110"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	5524	307.7 (Unreliable)
	"Juneau Borough, AK"	"02110"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	15	5357	280.0 (Unreliable)
	"Juneau Borough, AK"	"02110"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	37	4782	773.7
	"Juneau Borough, AK"	"02110"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	38	2994	1269.2
	"Juneau Borough, AK"	"02110"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	49	1447	3386.3
	"Juneau Borough, AK"	"02110"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	59	587	10051.1
	"Juneau Borough, AK"	"02110"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	22	147	14966.0
	"Kenai Peninsula Borough, AK"	"02122"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	13	6285	206.8 (Unreliable)
	"Kenai Peninsula Borough, AK"	"02122"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	25	6348	393.8
	"Kenai Peninsula Borough, AK"	"02122"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	55	5562	988.9
	"Kenai Peninsula Borough, AK"	"02122"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	56	3496	1601.8
	"Kenai Peninsula Borough, AK"	"02122"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	72	1722	4181.2
	"Kenai Peninsula Borough, AK"	"02122"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	39	562	6939.5
	"Kenai Peninsula Borough, AK"	"02122"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	23	81	28395.1
	"Ketchikan Gateway Borough, AK"	"02130"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	2682	372.9 (Unreliable)
	"Ketchikan Gateway Borough, AK"	"02130"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	14	2652	527.9 (Unreliable)
	"Ketchikan Gateway Borough, AK"	"02130"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	27	2507	1077.0
	"Ketchikan Gateway Borough, AK"	"02130"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	21	1755	1196.6
	"Ketchikan Gateway Borough, AK"	"02130"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	36	790	4557.0
	"Ketchikan Gateway Borough, AK"	"02130"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	22	401	5486.3
	"Ketchikan Gateway Borough, AK"	"02130"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	19	158	12025.3 (Unreliable)
	"Kodiak Island Borough, AK"	"02150"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	14	2087	670.8 (Unreliable)
	"Kodiak Island Borough, AK"	"02150"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	15	2274	659.6 (Unreliable)
	"Kodiak Island Borough, AK"	"02150"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	27	1494	1807.2
	"Kodiak Island Borough, AK"	"02150"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	37	1027	3602.7
	"Kodiak Island Borough, AK"	"02150"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	36	335	10746.3
	"Kodiak Island Borough, AK"	"02150"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	125	13600.0 (Unreliable)
	"Lake and Peninsula Borough, AK"	"02164"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	1266	789.9 (Unreliable)
	"Lake and Peninsula Borough, AK"	"02164"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	30	1658	1809.4
	"Lake and Peninsula Borough, AK"	"02164"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	19	998	1903.8 (Unreliable)
	"Lake and Peninsula Borough, AK"	"02164"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	23	544	4227.9
	"Lake and Peninsula Borough, AK"	"02164"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	25	209	11961.7
	"Matanuska-Susitna Borough, AK"	"02170"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	14	5034	278.1 (Unreliable)
	"Matanuska-Susitna Borough, AK"	"02170"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	15	7401	202.7 (Unreliable)
	"Matanuska-Susitna Borough, AK"	"02170"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	6866	247.6 (Unreliable)
	"Matanuska-Susitna Borough, AK"	"02170"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	44	5425	811.1
	"Matanuska-Susitna Borough, AK"	"02170"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	31	3227	960.6
	"Matanuska-Susitna Borough, AK"	"02170"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	31	1508	2055.7
	"Matanuska-Susitna Borough, AK"	"02170"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	35	465	7526.9
	"Matanuska-Susitna Borough, AK"	"02170"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	75	22666.7 (Unreliable)
	"Nome Census Area, AK"	"02180"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	22	1552	1417.5
	"Nome Census Area, AK"	"02180"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	6089	164.2 (Unreliable)
	"Nome Census Area, AK"	"02180"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	33	7008	470.9
	"Nome Census Area, AK"	"02180"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	29	5744	504.9
	"Nome Census Area, AK"	"02180"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	61	9444	645.9
	"Nome Census Area, AK"	"02180"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	54	8295	651.0
	"Nome Census Area, AK"	"02180"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	60	7606	788.9
	"Nome Census Area, AK"	"02180"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	91	5270	1726.8
	"Nome Census Area, AK"	"02180"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	115	2863	4016.8
	"Nome Census Area, AK"	"02180"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	105	1136	9243.0
	"Nome Census Area, AK"	"02180"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	42	246	17073.2
	"North Slope Borough, AK"	"02185"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	11	1070	1028.0 (Unreliable)
	"North Slope Borough, AK"	"02185"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	5168	328.9 (Unreliable)
	"North Slope Borough, AK"	"02185"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	21	4177	502.8
	"North Slope Borough, AK"	"02185"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	26	6537	397.7
	"North Slope Borough, AK"	"02185"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	31	5876	527.6
	"North Slope Borough, AK"	"02185"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	52	5756	903.4
	"North Slope Borough, AK"	"02185"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	63	3861	1631.7
	"North Slope Borough, AK"	"02185"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	98	1619	6053.1
	"North Slope Borough, AK"	"02185"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	74	609	12151.1
	"North Slope Borough, AK"	"02185"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	24	134	17910.4
	"Northwest Arctic Borough, AK"	"02188"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	21	1312	1600.6
	"Northwest Arctic Borough, AK"	"02188"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	26	6219	418.1
	"Northwest Arctic Borough, AK"	"02188"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	32	5611	570.3
	"Northwest Arctic Borough, AK"	"02188"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	49	7847	624.4
	"Northwest Arctic Borough, AK"	"02188"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	40	6937	576.6
	"Northwest Arctic Borough, AK"	"02188"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	48	6572	730.4
	"Northwest Arctic Borough, AK"	"02188"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	51	3787	1346.7
	"Northwest Arctic Borough, AK"	"02188"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	54	2133	2531.6
	"Northwest Arctic Borough, AK"	"02188"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	78	902	8647.5
	"Northwest Arctic Borough, AK"	"02188"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	29	175	16571.4
	"Prince of Wales-Hyder Census Area, AK"	"02198"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	12	594	2020.2 (Unreliable)
	"Prince of Wales-Hyder Census Area, AK"	"02198"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	11	168	6547.6 (Unreliable)
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	17	2805	606.1 (Unreliable)
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	20	2058	971.8
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	35	1242	2818.0
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	27	439	6150.3
