"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Butler County, AL"	"01013"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	6337	157.8 (Unreliable)
	"Calhoun County, AL"	"01015"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	77	8598	895.6
	"Calhoun County, AL"	"01015"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	35417	62.1
	"Calhoun County, AL"	"01015"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	49237	24.4 (Unreliable)
	"Calhoun County, AL"	"01015"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	63	50739	124.2
	"Chambers County, AL"	"01017"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	1943	977.9 (Unreliable)
	"Chambers County, AL"	"01017"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	10817	240.4
	"Cherokee County, AL"	"01019"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	2173	1012.4
	"Cherokee County, AL"	"01019"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	12672	149.9 (Unreliable)
	"Chilton County, AL"	"01021"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	3798	1053.2
	"Chilton County, AL"	"01021"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	35	20467	171.0
	"Clarke County, AL"	"01025"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	1422	703.2 (Unreliable)
	"Cleburne County, AL"	"01029"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	8384	167.0 (Unreliable)
	"Coffee County, AL"	"01031"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	3850	597.4
	"Coffee County, AL"	"01031"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	20838	96.0
	"Colbert County, AL"	"01033"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	45	4323	1040.9
	"Colbert County, AL"	"01033"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	17660	62.3 (Unreliable)
	"Colbert County, AL"	"01033"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	25440	59.0 (Unreliable)
	"Colbert County, AL"	"01033"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	28	24654	113.6
	"Covington County, AL"	"01039"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	3283	731.0
	"Covington County, AL"	"01039"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	17110	64.3 (Unreliable)
	"Covington County, AL"	"01039"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	18434	54.2 (Unreliable)
	"Covington County, AL"	"01039"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	18399	87.0 (Unreliable)
	"Cullman County, AL"	"01043"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	66	8005	824.5
	"Cullman County, AL"	"01043"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	32503	43.1 (Unreliable)
	"Cullman County, AL"	"01043"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	45919	21.8 (Unreliable)
	"Cullman County, AL"	"01043"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	46	45294	101.6
	"Dale County, AL"	"01045"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	30	4355	688.9
	"Dale County, AL"	"01045"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	20137	109.3
	"Dallas County, AL"	"01047"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	1164	859.1 (Unreliable)
	"Dallas County, AL"	"01047"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	7247	165.6 (Unreliable)
	"DeKalb County, AL"	"01049"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	22	1987	1107.2
	"DeKalb County, AL"	"01049"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	42	5994	700.7
	"DeKalb County, AL"	"01049"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	25344	55.2 (Unreliable)
	"DeKalb County, AL"	"01049"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	38	34587	109.9
	"Elmore County, AL"	"01051"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	51	6627	769.6
	"Elmore County, AL"	"01051"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	25428	43.3 (Unreliable)
	"Elmore County, AL"	"01051"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	34826	31.6 (Unreliable)
	"Elmore County, AL"	"01051"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	44	33855	130.0
	"Escambia County, AL"	"01053"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	2541	826.4
	"Escambia County, AL"	"01053"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	29	13003	223.0
	"Etowah County, AL"	"01055"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	81	8660	935.3
	"Etowah County, AL"	"01055"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	34146	32.2 (Unreliable)
	"Etowah County, AL"	"01055"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	47640	117.5
	"Franklin County, AL"	"01059"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	1054	1138.5 (Unreliable)
	"Franklin County, AL"	"01059"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	2798	786.3
	"Franklin County, AL"	"01059"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	15722	101.8 (Unreliable)
	"Geneva County, AL"	"01061"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	2323	731.8 (Unreliable)
	"Geneva County, AL"	"01061"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	13236	128.4 (Unreliable)
	"Houston County, AL"	"01069"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	57	7377	772.7
	"Houston County, AL"	"01069"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	29333	34.1 (Unreliable)
	"Houston County, AL"	"01069"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	40284	24.8 (Unreliable)
	"Houston County, AL"	"01069"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	41	37937	108.1
	"Jackson County, AL"	"01071"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	55	4891	1124.5
	"Jackson County, AL"	"01071"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	41	29016	141.3
	"Jefferson County, AL"	"01073"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	38	5215	728.7
	"Jefferson County, AL"	"01073"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	283	36475	775.9
	"Jefferson County, AL"	"01073"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	143841	27.8
	"Jefferson County, AL"	"01073"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	175018	13.7
	"Jefferson County, AL"	"01073"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	183070	18.0
	"Jefferson County, AL"	"01073"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	11777	118.9 (Unreliable)
	"Jefferson County, AL"	"01073"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	192	188441	101.9
	"Lauderdale County, AL"	"01077"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	55	7263	757.3
	"Lauderdale County, AL"	"01077"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	30	47504	63.2
	"Lawrence County, AL"	"01079"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	2878	660.2 (Unreliable)
	"Lawrence County, AL"	"01079"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	11474	95.9 (Unreliable)
	"Lawrence County, AL"	"01079"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	15954	137.9
	"Lee County, AL"	"01081"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	57	9639	591.3
	"Lee County, AL"	"01081"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	50658	19.7 (Unreliable)
	"Lee County, AL"	"01081"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	44	83013	53.0
	"Limestone County, AL"	"01083"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	36	6685	538.5
	"Limestone County, AL"	"01083"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	38939	28.2 (Unreliable)
	"Limestone County, AL"	"01083"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	45	36137	124.5
	"Madison County, AL"	"01089"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	2354	467.3 (Unreliable)
	"Madison County, AL"	"01089"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	163	21984	741.4
	"Madison County, AL"	"01089"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	28	90470	30.9
	"Madison County, AL"	"01089"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	122634	19.6
	"Madison County, AL"	"01089"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	31	131713	23.5
	"Madison County, AL"	"01089"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	113	127958	88.3
	"Marion County, AL"	"01093"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	2990	1137.1
	"Marion County, AL"	"01093"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	15706	63.7 (Unreliable)
	"Marion County, AL"	"01093"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	16392	134.2
	"Marshall County, AL"	"01095"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	19	2994	634.6 (Unreliable)
	"Marshall County, AL"	"01095"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	94	7966	1180.0
	"Marshall County, AL"	"01095"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	32615	42.9 (Unreliable)
	"Marshall County, AL"	"01095"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	43971	29.6 (Unreliable)
	"Marshall County, AL"	"01095"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	47725	33.5 (Unreliable)
	"Marshall County, AL"	"01095"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	6289	190.8 (Unreliable)
	"Marshall County, AL"	"01095"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	57	46559	122.4
	"Mobile County, AL"	"01097"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	215	27873	771.4
	"Mobile County, AL"	"01097"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	53	108966	48.6
	"Mobile County, AL"	"01097"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	136775	19.0
	"Mobile County, AL"	"01097"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	30	141313	21.2
	"Mobile County, AL"	"01097"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	147	143637	102.3
	"Monroe County, AL"	"01099"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	1307	841.6 (Unreliable)
	"Monroe County, AL"	"01099"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	8150	245.4
	"Montgomery County, AL"	"01101"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	1671	778.0 (Unreliable)
	"Montgomery County, AL"	"01101"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	54	9194	587.3
	"Montgomery County, AL"	"01101"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	37380	45.5 (Unreliable)
	"Montgomery County, AL"	"01101"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	43136	27.8 (Unreliable)
	"Montgomery County, AL"	"01101"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	45259	22.1 (Unreliable)
	"Montgomery County, AL"	"01101"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	47	47012	100.0
	"Morgan County, AL"	"01103"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	1951	666.3 (Unreliable)
	"Morgan County, AL"	"01103"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	76	8976	846.7
	"Morgan County, AL"	"01103"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	38274	39.2 (Unreliable)
	"Morgan County, AL"	"01103"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	56418	24.8 (Unreliable)
	"Morgan County, AL"	"01103"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	60	54325	110.4
	"Pike County, AL"	"01109"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	1749	743.3 (Unreliable)
	"Pike County, AL"	"01109"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	12561	103.5 (Unreliable)
	"Randolph County, AL"	"01111"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	1676	954.7 (Unreliable)
	"Randolph County, AL"	"01111"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	10250	126.8 (Unreliable)
	"Russell County, AL"	"01113"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	39	3736	1043.9
	"Russell County, AL"	"01113"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	25	15153	165.0
	"St. Clair County, AL"	"01115"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	65	8106	801.9
	"St. Clair County, AL"	"01115"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	47	40931	114.8
	"Shelby County, AL"	"01117"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	104	16829	618.0
	"Shelby County, AL"	"01117"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	71207	21.1 (Unreliable)
	"Shelby County, AL"	"01117"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	94144	10.6 (Unreliable)
	"Shelby County, AL"	"01117"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	97516	17.4 (Unreliable)
	"Shelby County, AL"	"01117"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	95	87741	108.3
	"Talladega County, AL"	"01121"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	49	5423	903.6
	"Talladega County, AL"	"01121"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	21455	74.6 (Unreliable)
	"Talladega County, AL"	"01121"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	30245	109.1
	"Tallapoosa County, AL"	"01123"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	2728	623.2 (Unreliable)
	"Tallapoosa County, AL"	"01123"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	16175	86.6 (Unreliable)
	"Tuscaloosa County, AL"	"01125"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	84	11808	711.4
	"Tuscaloosa County, AL"	"01125"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	46298	21.6 (Unreliable)
	"Tuscaloosa County, AL"	"01125"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	57896	17.3 (Unreliable)
	"Tuscaloosa County, AL"	"01125"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	59455	20.2 (Unreliable)
	"Tuscaloosa County, AL"	"01125"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	69	90228	76.5
	"Walker County, AL"	"01127"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	70	6832	1024.6
	"Walker County, AL"	"01127"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	26414	64.4 (Unreliable)
	"Walker County, AL"	"01127"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	36633	30.0 (Unreliable)
	"Walker County, AL"	"01127"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	57	36097	157.9
	"Winston County, AL"	"01133"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	27	2198	1228.4
	"Winston County, AL"	"01133"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	13393	82.1 (Unreliable)
	"Anchorage Borough, AK"	"02020"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	109	22461	485.3
	"Anchorage Borough, AK"	"02020"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	87455	26.3
	"Anchorage Borough, AK"	"02020"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	109612	10.9 (Unreliable)
	"Anchorage Borough, AK"	"02020"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	31	114149	27.2
	"Anchorage Borough, AK"	"02020"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	84	116919	71.8
	"Fairbanks North Star Borough, AK"	"02090"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	44	10154	433.3
	"Fairbanks North Star Borough, AK"	"02090"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	37615	45.2 (Unreliable)
	"Fairbanks North Star Borough, AK"	"02090"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	43954	36.4 (Unreliable)
	"Fairbanks North Star Borough, AK"	"02090"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	47	48529	96.8
	"Juneau Borough, AK"	"02110"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	2199	727.6 (Unreliable)
	"Juneau Borough, AK"	"02110"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	14361	90.5 (Unreliable)
	"Kenai Peninsula Borough, AK"	"02122"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	32	4977	643.0
	"Kenai Peninsula Borough, AK"	"02122"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	26915	40.9 (Unreliable)
	"Kenai Peninsula Borough, AK"	"02122"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	38	32132	118.3
