"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Covington County, AL"	"01039"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	5883	289.0 (Unreliable)
	"Dale County, AL"	"01045"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	1415	848.1 (Unreliable)
	"Dale County, AL"	"01045"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	14094	78.0 (Unreliable)
	"Dale County, AL"	"01045"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	13353	202.2
	"Dallas County, AL"	"01047"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	39	4598	848.2
	"Dallas County, AL"	"01047"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	24012	41.6 (Unreliable)
	"Dallas County, AL"	"01047"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	26	21116	123.1
	"Dallas County, AL"	"01047"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	70	37410	187.1
	"Dallas County, AL"	"01047"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	145	38634	375.3
	"Elmore County, AL"	"01051"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	1871	1068.9
	"Elmore County, AL"	"01051"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	11006	136.3 (Unreliable)
	"Elmore County, AL"	"01051"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	31	21883	141.7
	"Elmore County, AL"	"01051"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	44	22488	195.7
	"Escambia County, AL"	"01053"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	1511	1125.1 (Unreliable)
	"Escambia County, AL"	"01053"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	12863	116.6 (Unreliable)
	"Escambia County, AL"	"01053"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	52	13196	394.1
	"Etowah County, AL"	"01055"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	2098	1191.6
	"Etowah County, AL"	"01055"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	11658	85.8 (Unreliable)
	"Etowah County, AL"	"01055"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	26	20644	125.9
	"Etowah County, AL"	"01055"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	63	20631	305.4
	"Fayette County, AL"	"01057"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	2702	444.1 (Unreliable)
	"Geneva County, AL"	"01061"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	3445	377.4 (Unreliable)
	"Greene County, AL"	"01063"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	902	1108.6 (Unreliable)
	"Greene County, AL"	"01063"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	26	8806	295.3
	"Hale County, AL"	"01065"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	1237	970.1 (Unreliable)
	"Hale County, AL"	"01065"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	10982	209.4
	"Hale County, AL"	"01065"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	40	12130	329.8
	"Henry County, AL"	"01067"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	6310	301.1 (Unreliable)
	"Houston County, AL"	"01069"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	39	3865	1009.1
	"Houston County, AL"	"01069"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	18286	65.6 (Unreliable)
	"Houston County, AL"	"01069"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	41	36605	112.0
	"Houston County, AL"	"01069"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	103	34767	296.3
	"Jefferson County, AL"	"01073"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	565	36879	1532.0
	"Jefferson County, AL"	"01073"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	56	144819	38.7
	"Jefferson County, AL"	"01073"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	36	186882	19.3
	"Jefferson County, AL"	"01073"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	39	194713	20.0
	"Jefferson County, AL"	"01073"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	70	195030	35.9
	"Jefferson County, AL"	"01073"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	161	201204	80.0
	"Jefferson County, AL"	"01073"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	466	389065	119.8
	"Jefferson County, AL"	"01073"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	1038	373093	278.2
	"Lauderdale County, AL"	"01077"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	1232	1136.4 (Unreliable)
	"Lauderdale County, AL"	"01077"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	11211	124.9 (Unreliable)
	"Lauderdale County, AL"	"01077"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	34	11656	291.7
	"Lawrence County, AL"	"01079"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18	5457	329.9 (Unreliable)
	"Lee County, AL"	"01081"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	42	3991	1052.4
	"Lee County, AL"	"01081"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	31577	50.7 (Unreliable)
	"Lee County, AL"	"01081"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	55	43628	126.1
	"Lee County, AL"	"01081"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	95	42586	223.1
	"Limestone County, AL"	"01083"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	1053	1329.5 (Unreliable)
	"Limestone County, AL"	"01083"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	11732	119.3 (Unreliable)
	"Limestone County, AL"	"01083"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	40	13273	301.4
	"Lowndes County, AL"	"01085"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	6219	160.8 (Unreliable)
	"Lowndes County, AL"	"01085"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	9900	212.1
	"Lowndes County, AL"	"01085"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	48	10932	439.1
	"Macon County, AL"	"01087"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	1658	1206.3
	"Macon County, AL"	"01087"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	23568	42.4 (Unreliable)
	"Macon County, AL"	"01087"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	32	18056	177.2
	"Macon County, AL"	"01087"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	49	18563	264.0
	"Madison County, AL"	"01089"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	104	10025	1037.4
	"Madison County, AL"	"01089"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	39513	30.4 (Unreliable)
	"Madison County, AL"	"01089"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	49262	20.3 (Unreliable)
	"Madison County, AL"	"01089"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	68368	39.5
	"Madison County, AL"	"01089"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	47	78810	59.6
	"Madison County, AL"	"01089"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	95	113302	83.8
	"Madison County, AL"	"01089"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	205	103755	197.6
	"Marengo County, AL"	"01091"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	1238	1534.7 (Unreliable)
	"Marengo County, AL"	"01091"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	12298	138.2 (Unreliable)
	"Marengo County, AL"	"01091"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	38	14773	257.2
	"Mobile County, AL"	"01097"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	256	20899	1224.9
	"Mobile County, AL"	"01097"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	44	82141	53.6
	"Mobile County, AL"	"01097"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	106161	23.5
	"Mobile County, AL"	"01097"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	111463	24.2
	"Mobile County, AL"	"01097"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	43	110747	38.8
	"Mobile County, AL"	"01097"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	92	105600	87.1
	"Mobile County, AL"	"01097"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	259	187142	138.4
	"Mobile County, AL"	"01097"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	531	180756	293.8
	"Monroe County, AL"	"01099"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	1244	1125.4 (Unreliable)
	"Monroe County, AL"	"01099"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	22	11407	192.9
	"Monroe County, AL"	"01099"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	37	12458	297.0
	"Montgomery County, AL"	"01101"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	197	16638	1184.0
	"Montgomery County, AL"	"01101"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	32	65677	48.7
	"Montgomery County, AL"	"01101"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18	85431	21.1 (Unreliable)
	"Montgomery County, AL"	"01101"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	88347	22.6
	"Montgomery County, AL"	"01101"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	41	93652	43.8
	"Montgomery County, AL"	"01101"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	89	112598	79.0
	"Montgomery County, AL"	"01101"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	197	183853	107.2
	"Montgomery County, AL"	"01101"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	474	163878	289.2
	"Morgan County, AL"	"01103"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	1934	1085.8
	"Morgan County, AL"	"01103"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	19736	106.4
	"Morgan County, AL"	"01103"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	43	19407	221.6
	"Perry County, AL"	"01105"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	1064	1033.8 (Unreliable)
	"Perry County, AL"	"01105"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18	8723	206.4 (Unreliable)
	"Perry County, AL"	"01105"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21	8925	235.3
	"Pickens County, AL"	"01107"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	1130	2035.4
	"Pickens County, AL"	"01107"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	10033	159.5 (Unreliable)
	"Pickens County, AL"	"01107"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	40	10920	366.3
	"Pike County, AL"	"01109"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	17	1464	1161.2 (Unreliable)
	"Pike County, AL"	"01109"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	16140	86.7 (Unreliable)
	"Pike County, AL"	"01109"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	14216	140.7
	"Pike County, AL"	"01109"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	45	14802	304.0
	"Randolph County, AL"	"01111"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	5923	185.7 (Unreliable)
	"Randolph County, AL"	"01111"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	5948	386.7
	"Russell County, AL"	"01113"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	32	2704	1183.4
	"Russell County, AL"	"01113"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	16127	74.4 (Unreliable)
	"Russell County, AL"	"01113"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	33	30258	109.1
	"Russell County, AL"	"01113"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	70	31007	225.8
	"St. Clair County, AL"	"01115"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	694	1729.1 (Unreliable)
	"St. Clair County, AL"	"01115"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	28	8736	320.5
	"Shelby County, AL"	"01117"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	2209	1041.2
	"Shelby County, AL"	"01117"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	31677	78.9
	"Shelby County, AL"	"01117"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	53	30639	173.0
	"Sumter County, AL"	"01119"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20	1217	1643.4
	"Sumter County, AL"	"01119"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	9803	132.6 (Unreliable)
	"Sumter County, AL"	"01119"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	10900	137.6 (Unreliable)
