"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"Crenshaw County, AL"	"01041"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	121	12181	993.4
	"Crenshaw County, AL"	"01041"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	197	9347	2107.6
	"Crenshaw County, AL"	"01041"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	366	6816	5369.7
	"Crenshaw County, AL"	"01041"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	492	3243	15171.1
	"Cullman County, AL"	"01043"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	775	87288	887.9
	"Cullman County, AL"	"01043"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1309	68257	1917.8
	"Cullman County, AL"	"01043"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2353	43359	5426.8
	"Cullman County, AL"	"01043"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2821	15654	18021.0
	"Dale County, AL"	"01045"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	370	40014	924.7
	"Dale County, AL"	"01045"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	614	31143	1971.6
	"Dale County, AL"	"01045"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	926	18789	4928.4
	"Dale County, AL"	"01045"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1063	7082	15009.9
	"Dallas County, AL"	"01047"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	186	19325	962.5
	"Dallas County, AL"	"01047"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	328	15111	2170.6
	"Dallas County, AL"	"01047"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	651	11470	5675.7
	"Dallas County, AL"	"01047"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	827	4953	16697.0
	"DeKalb County, AL"	"01049"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	636	69792	911.3
	"DeKalb County, AL"	"01049"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1101	52926	2080.3
	"DeKalb County, AL"	"01049"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1786	32746	5454.1
	"DeKalb County, AL"	"01049"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2117	13213	16022.1
	"Elmore County, AL"	"01051"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	498	64487	772.2
	"Elmore County, AL"	"01051"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	845	43762	1930.9
	"Elmore County, AL"	"01051"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1332	24433	5451.6
	"Elmore County, AL"	"01051"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1589	10486	15153.5
	"Escambia County, AL"	"01053"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	293	29554	991.4
	"Escambia County, AL"	"01053"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	463	23091	2005.1
	"Escambia County, AL"	"01053"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	812	14948	5432.2
	"Escambia County, AL"	"01053"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	997	5916	16852.6
	"Etowah County, AL"	"01055"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1062	103405	1027.0
	"Etowah County, AL"	"01055"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1765	80570	2190.6
	"Etowah County, AL"	"01055"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3194	55441	5761.1
	"Etowah County, AL"	"01055"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3752	21287	17625.8
	"Fayette County, AL"	"01057"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	181	18665	969.7
	"Fayette County, AL"	"01057"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	321	14940	2148.6
	"Fayette County, AL"	"01057"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	542	9605	5642.9
	"Fayette County, AL"	"01057"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	681	4014	16965.6
	"Franklin County, AL"	"01059"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	355	31146	1139.8
	"Franklin County, AL"	"01059"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	578	25178	2295.7
	"Franklin County, AL"	"01059"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	966	16289	5930.4
	"Franklin County, AL"	"01059"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1110	5939	18690.0
	"Geneva County, AL"	"01061"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	229	27867	821.8
	"Geneva County, AL"	"01061"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	446	22450	1986.6
	"Geneva County, AL"	"01061"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	729	14835	4914.1
	"Geneva County, AL"	"01061"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1005	6355	15814.3
	"Greene County, AL"	"01063"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	2793	644.5 (Unreliable)
	"Greene County, AL"	"01063"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	2116	1606.8
	"Greene County, AL"	"01063"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	1544	3626.9
	"Greene County, AL"	"01063"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	84	632	13291.1
	"Hale County, AL"	"01065"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	88	7999	1100.1
	"Hale County, AL"	"01065"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	104	6498	1600.5
	"Hale County, AL"	"01065"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	235	4246	5534.6
	"Hale County, AL"	"01065"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	305	1938	15737.9
	"Henry County, AL"	"01067"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	116	15728	737.5
	"Henry County, AL"	"01067"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	215	12072	1781.0
	"Henry County, AL"	"01067"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	374	7211	5186.5
	"Henry County, AL"	"01067"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	547	3830	14282.0
	"Houston County, AL"	"01069"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	625	83524	748.3
	"Houston County, AL"	"01069"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	999	62166	1607.0
	"Houston County, AL"	"01069"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	341	2932.6 (Unreliable)
	"Houston County, AL"	"01069"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1938	41036	4722.7
	"Houston County, AL"	"01069"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2564	17237	14875.0
	"Jackson County, AL"	"01071"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	598	61387	974.1
	"Jackson County, AL"	"01071"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1003	45819	2189.0
	"Jackson County, AL"	"01071"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1530	26288	5820.1
	"Jackson County, AL"	"01071"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1570	10080	15575.4
	"Jefferson County, AL"	"01073"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	18	4901	367.3 (Unreliable)
	"Jefferson County, AL"	"01073"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3378	416201	811.6
	"Jefferson County, AL"	"01073"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	2252	621.7 (Unreliable)
	"Jefferson County, AL"	"01073"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	5942	307749	1930.8
	"Jefferson County, AL"	"01073"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	22	1326	1659.1
	"Jefferson County, AL"	"01073"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12117	238748	5075.2
	"Jefferson County, AL"	"01073"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	39	603	6467.7
	"Jefferson County, AL"	"01073"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16571	110925	14938.9
	"Lamar County, AL"	"01075"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	141	15883	887.7
	"Lamar County, AL"	"01075"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	306	13053	2344.3
	"Lamar County, AL"	"01075"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	439	8973	4892.5
	"Lamar County, AL"	"01075"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	541	3419	15823.3
	"Lauderdale County, AL"	"01077"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	721	95438	755.5
	"Lauderdale County, AL"	"01077"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1244	73809	1685.4
	"Lauderdale County, AL"	"01077"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2375	50068	4743.5
	"Lauderdale County, AL"	"01077"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	3266	20762	15730.7
	"Lawrence County, AL"	"01079"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	287	32304	888.4
	"Lawrence County, AL"	"01079"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	484	23748	2038.1
	"Lawrence County, AL"	"01079"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	806	13861	5814.9
	"Lawrence County, AL"	"01079"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	866	4889	17713.2
	"Lee County, AL"	"01081"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	629	81275	773.9
